"","id","c000","ca01","ca02","ca03","ce01","ce02","ce03","cns01","cns02","cns03","cns04","cns05","cns06","cns07","cns08","cns09","cns10","cns11","cns12","cns13","cns14","cns15","cns16","cns17","cns18","cns19","cns20","cr01","cr02","cr03","cr04","cr05","cr07","ct01","ct02","cd01","cd02","cd03","cd04","cg01","cg02"
"12499","360610182005003",2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,2,0
"12500","360610183001000",46,2,28,16,9,12,25,0,0,0,0,0,2,3,0,3,3,11,1,0,11,0,0,2,0,10,0,36,8,0,1,0,1,32,14,9,8,13,14,22,24
"12501","360610183001009",96,21,48,27,38,36,22,0,0,0,0,0,0,17,0,0,0,38,7,0,0,0,21,0,0,13,0,51,23,0,16,0,6,62,34,14,14,21,26,52,44
"12502","360610183002000",27,1,17,9,4,7,16,0,0,0,0,0,0,0,0,0,0,14,0,0,0,2,4,0,0,7,0,19,4,0,3,0,1,23,4,3,8,5,10,15,12
"12503","360610183003000",61,9,35,17,13,20,28,0,0,0,2,0,0,11,0,9,0,9,0,0,0,2,9,13,0,6,0,52,5,1,2,1,0,50,11,14,11,16,11,28,33
"12504","360610183004000",176,50,85,41,38,103,35,0,0,0,1,0,3,120,0,0,0,21,1,0,0,0,13,1,4,12,0,134,26,3,10,0,3,130,46,28,32,46,20,89,87
"12505","360610183004001",163,47,81,35,26,70,67,0,0,0,0,0,9,43,0,2,0,34,14,26,3,0,6,2,17,7,0,119,35,0,5,1,3,107,56,24,29,35,28,91,72
"12506","360610183005000",165,48,78,39,60,50,55,0,0,0,0,0,0,31,0,0,27,15,0,0,1,0,8,0,76,7,0,100,42,2,20,0,1,113,52,25,30,31,31,80,85
"12507","360610183005001",150,41,67,42,66,41,43,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,8,109,18,8,3,93,43,5,7,0,2,128,22,15,26,27,41,66,84
"12508","360610183005002",28,2,15,11,9,3,16,0,0,0,0,0,0,0,0,2,0,21,0,0,0,0,0,0,0,5,0,17,7,0,3,1,0,22,6,4,5,10,7,20,8
"12509","360610183006000",116,19,71,26,34,44,38,0,0,0,0,1,2,7,0,2,0,12,0,0,3,19,9,9,44,7,1,77,17,1,17,1,3,81,35,20,22,28,27,64,52
"12510","360610183006001",107,26,49,32,32,40,35,0,0,0,0,0,0,31,0,2,5,4,0,0,1,29,19,0,0,16,0,73,12,0,20,0,2,70,37,17,17,26,21,55,52
"12511","360610183007000",226,69,110,47,84,69,73,0,0,0,0,0,5,44,0,8,35,3,38,0,0,0,11,0,69,12,1,153,46,3,19,0,5,179,47,28,39,47,43,99,127
"12512","360610183007001",301,59,183,59,67,182,52,0,0,0,0,0,0,53,0,1,1,18,1,1,0,0,1,0,222,3,0,163,54,0,75,0,9,225,76,62,57,68,55,166,135
"12513","360610184001000",76,33,34,9,13,46,17,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,55,0,5,0,0,48,22,0,6,0,0,40,36,10,10,11,12,27,49
"12514","360610184001001",11,1,10,0,1,7,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,2,0,7,4,0,0,0,0,6,5,3,4,2,1,5,6
"12515","360610184001003",20,8,9,3,7,9,4,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,10,0,0,1,0,11,8,0,1,0,0,14,6,3,5,2,2,9,11
"12516","360610184001004",40,10,19,11,15,17,8,0,0,0,1,0,0,9,0,0,5,0,1,0,0,0,14,0,3,7,0,32,7,0,1,0,0,21,19,9,7,9,5,19,21
"12517","360610184001005",34,6,17,11,21,11,2,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,7,0,0,6,0,19,10,0,5,0,0,30,4,4,2,10,12,18,16
"12518","360610184002000",3,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,2,1,0,3,0,0,1,2
"12519","360610184002001",34,5,24,5,14,19,1,0,0,0,7,0,0,9,0,0,0,4,0,0,0,5,4,0,3,2,0,25,6,0,3,0,0,14,20,8,3,12,6,16,18
"12520","360610184003000",2,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2
"12521","360610184003001",3,0,2,1,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,2,1,0,3,0
"12522","360610184004001",62,25,27,10,42,15,5,0,0,0,0,0,0,33,0,1,0,0,0,0,0,0,0,0,26,2,0,41,12,4,3,0,2,31,31,14,8,8,7,32,30
"12523","360610185001000",388,143,191,54,124,86,178,0,0,0,0,0,1,105,2,7,1,28,1,4,5,191,4,0,11,26,2,286,66,4,25,0,7,308,80,32,54,59,100,144,244
"12524","360610185002000",887,388,411,88,242,452,193,0,0,0,5,0,20,761,3,6,5,26,2,0,0,0,32,0,12,15,0,482,312,5,69,1,18,610,277,116,132,144,107,448,439
"12525","360610185003000",83,35,36,12,22,15,46,0,0,0,0,0,14,10,0,3,8,19,5,0,0,4,1,2,9,8,0,55,18,0,9,0,1,66,17,7,9,13,19,44,39
"12526","360610186001004",25,2,14,9,11,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,7,14,0,4,0,0,20,5,2,4,13,4,6,19
"12527","360610186002000",134,43,73,18,9,43,82,0,0,0,0,0,0,0,0,2,0,8,0,0,0,96,27,0,1,0,0,88,41,0,3,0,2,109,25,8,23,27,33,45,89
"12528","360610186002001",258,38,145,75,45,71,142,0,0,0,0,0,0,3,0,1,3,16,1,0,2,0,49,0,0,4,179,156,84,2,15,0,1,194,64,34,38,68,80,120,138
"12529","360610186003000",4,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,2,0,0,1,2,2,2
"12530","360610187001000",44,12,20,12,8,13,23,0,0,0,0,0,3,20,0,0,0,7,3,0,0,0,0,5,0,6,0,32,6,0,6,0,0,35,9,4,11,12,5,15,29
"12531","360610187001005",142,20,91,31,50,34,58,0,0,0,0,0,2,2,0,0,0,13,2,0,2,0,96,1,0,24,0,114,17,1,8,0,2,104,38,17,17,36,52,30,112
"12532","360610187002000",146,14,83,49,27,70,49,0,0,0,5,0,0,9,0,4,0,39,9,0,51,3,2,2,0,22,0,122,16,1,4,0,3,116,30,27,34,35,36,93,53
"12533","360610187002001",39,5,16,18,4,17,18,0,0,0,0,0,1,0,0,5,0,6,1,0,0,1,2,1,1,21,0,28,9,0,2,0,0,29,10,10,6,6,12,14,25
"12534","360610187003000",72,31,27,14,17,31,24,0,0,0,0,0,0,15,0,0,0,0,24,0,1,0,2,0,17,13,0,49,12,2,9,0,0,61,11,5,10,16,10,42,30
"12535","360610187003001",243,63,122,58,64,121,58,0,0,0,0,0,0,4,2,1,0,4,0,0,3,30,71,2,91,35,0,170,33,1,32,0,7,188,55,27,49,44,60,120,123
"12536","360610187004000",155,40,89,26,42,64,49,0,0,0,0,0,0,1,0,2,0,52,10,0,1,38,25,3,12,11,0,117,24,1,11,0,2,106,49,21,27,38,29,80,75
"12537","360610187004001",316,45,203,68,20,75,221,0,0,0,0,0,3,15,0,0,0,19,18,1,0,14,6,0,32,207,1,230,37,0,46,0,3,280,36,35,56,57,123,120,196
"12538","360610187005000",228,60,136,32,78,105,45,0,0,0,0,0,0,14,0,3,2,8,3,0,91,36,1,0,57,13,0,131,67,0,21,3,6,188,40,28,42,52,46,130,98
"12539","360610187005001",90,13,57,20,25,47,18,0,0,0,0,0,0,1,2,4,0,0,4,13,9,0,2,0,43,12,0,51,11,1,26,0,1,74,16,16,17,24,20,54,36
"12540","360610187006000",155,38,86,31,79,39,37,0,0,0,0,0,0,8,0,3,1,2,1,0,3,0,46,47,17,26,1,111,22,2,17,0,3,121,34,24,25,41,27,76,79
"12541","360610187006001",135,23,85,27,38,58,39,0,0,0,0,0,0,25,0,1,0,9,10,0,26,0,41,10,7,6,0,73,42,0,18,0,2,98,37,22,21,33,36,80,55
"12542","360610188001000",16,6,10,0,6,8,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,10,2,0,12,4,0,0,0,0,8,8,1,3,4,2,7,9
"12543","360610188001001",8,0,4,4,2,4,2,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,1,1,0,5,1,0,2,0,0,5,3,1,3,1,3,5,3
"12544","360610188002000",74,11,36,27,32,16,26,0,0,0,10,0,4,5,0,0,11,0,1,0,0,0,3,0,27,12,1,50,16,1,5,0,2,59,15,12,16,20,15,55,19
"12545","360610188002001",171,38,97,36,43,68,60,0,0,0,13,0,0,36,0,1,10,0,6,0,1,0,75,0,24,5,0,127,33,2,8,0,1,118,53,32,33,24,44,88,83
"12546","360610188003000",56,13,32,11,24,28,4,0,0,0,4,0,0,0,0,2,1,5,10,0,3,0,8,0,19,4,0,36,11,1,7,0,1,28,28,9,11,14,9,25,31
"12547","360610188003001",140,35,78,27,25,62,53,0,0,0,0,0,2,34,0,0,0,4,0,1,0,0,69,0,29,1,0,99,22,1,17,0,1,85,55,18,24,18,45,84,56
"12548","360610188004000",50,13,26,11,13,27,10,0,0,0,0,0,9,14,0,0,0,7,0,4,0,0,13,0,3,0,0,26,14,0,10,0,0,35,15,7,11,5,14,29,21
"12549","360610188004001",172,52,92,28,60,51,61,0,0,0,55,0,2,46,0,2,0,0,0,0,0,0,40,0,18,9,0,112,46,3,6,0,5,116,56,19,30,37,34,116,56
"12550","360610189001000",49,10,29,10,10,22,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,39,0,32,9,2,5,0,1,27,22,9,8,12,10,29,20
"12551","360610189001001",52,8,37,7,12,11,29,0,0,0,1,0,4,0,0,0,0,14,26,0,0,0,0,0,0,7,0,46,5,0,1,0,0,37,15,8,12,9,15,28,24
"12552","360610189001002",89,15,61,13,14,40,35,0,0,0,0,0,0,0,0,0,0,21,5,0,0,0,63,0,0,0,0,59,24,2,3,0,1,52,37,12,20,24,18,29,60
"12553","360610189002000",93,51,32,10,52,24,17,0,0,0,6,0,0,0,0,0,2,6,0,0,0,61,6,0,0,11,1,71,15,1,6,0,0,58,35,5,12,11,14,41,52
"12554","360610189002001",36,13,16,7,10,10,16,0,0,0,7,0,2,0,0,0,0,7,5,0,1,0,6,0,0,8,0,30,3,0,2,0,1,30,6,5,6,8,4,20,16
"12555","360610189002002",63,14,36,13,21,26,16,0,0,0,0,0,0,13,0,0,10,14,2,0,1,0,0,1,5,17,0,38,11,4,10,0,0,36,27,11,13,11,14,43,20
"12556","360610189003000",58,19,29,10,16,16,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,57,0,0,0,0,37,20,0,1,0,0,34,24,7,6,9,17,12,46
"12557","360610189003002",3,0,1,2,0,3,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,1,1,1,0,3,0
"12558","360610189004000",48,9,30,9,16,19,13,0,0,0,10,0,1,8,0,0,0,5,4,0,0,0,0,0,19,1,0,33,8,0,7,0,0,32,16,6,10,9,14,35,13
"12559","360610189004001",42,10,29,3,19,16,7,0,0,0,0,0,0,18,0,2,0,0,1,0,0,0,8,0,7,5,1,27,10,2,3,0,0,20,22,6,11,8,7,21,21
"12560","360610189005000",1189,107,691,391,189,562,438,0,0,0,2,0,0,8,0,2,12,1,9,2,5,1,1111,0,13,18,5,472,568,7,119,2,21,942,247,165,230,344,343,312,877
"12561","360610189005001",36,11,15,10,12,16,8,0,0,0,0,0,0,15,1,0,0,2,0,0,0,0,4,12,2,0,0,29,1,0,5,0,1,27,9,1,5,5,14,18,18
"12562","360610189006000",73,19,40,14,10,46,17,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,70,0,0,54,17,1,0,0,1,31,42,13,12,20,9,36,37
"12563","360610189006002",22,0,16,6,3,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,1,10,9,1,1,0,1,9,13,3,6,8,5,3,19
"12564","360610190001000",87,32,39,16,34,35,18,0,0,0,0,0,2,7,0,0,0,10,8,0,0,0,59,0,0,0,1,29,57,0,1,0,0,77,10,8,19,12,16,41,46
"12565","360610190001001",203,85,92,26,75,68,60,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,196,0,0,0,1,97,97,0,6,0,3,140,63,17,39,32,30,63,140
"12566","360610190001002",388,103,211,74,128,119,141,0,0,0,0,0,6,149,0,2,1,4,0,1,4,1,177,0,37,6,0,227,110,1,42,0,8,273,115,42,72,91,80,136,252
"12567","360610190001003",202,78,101,23,88,49,65,0,0,0,0,0,0,74,0,2,3,24,0,0,1,4,59,0,17,18,0,117,72,0,12,0,1,150,52,19,35,38,32,110,92
"12568","360610191001003",57,7,27,23,18,20,19,0,0,0,0,0,0,1,0,0,0,20,9,0,20,0,2,2,0,3,0,45,5,0,5,0,2,38,19,8,12,16,14,24,33
"12569","360610191001004",44,7,22,15,10,15,19,0,0,0,0,0,0,0,0,2,0,12,9,0,0,0,2,2,0,17,0,35,6,0,3,0,0,31,13,8,10,8,11,26,18
"12570","360610191002000",57,10,28,19,12,29,16,0,0,0,0,0,0,0,0,0,0,6,5,0,0,2,0,0,0,44,0,41,9,2,3,1,1,46,11,6,12,11,18,33,24
"12571","360610191002001",78,9,41,28,14,17,47,0,0,0,0,0,10,0,0,5,1,39,9,0,0,0,4,4,0,6,0,60,7,0,9,0,2,53,25,15,14,27,13,50,28
"12572","360610191003000",180,45,107,28,61,71,48,0,0,0,11,0,0,2,0,1,1,24,8,0,30,4,12,1,74,11,1,134,33,0,9,0,4,124,56,33,37,40,25,124,56
"12573","360610191003001",177,26,94,57,50,52,75,0,0,0,0,0,0,8,0,8,1,26,4,0,0,2,74,3,39,12,0,133,18,1,25,0,0,139,38,25,34,46,46,93,84
"12574","360610191004000",60,8,30,22,26,18,16,0,0,0,5,0,0,7,1,0,0,9,3,0,0,0,0,0,30,5,0,37,7,0,14,0,2,46,14,9,13,13,17,38,22
"12575","360610191004001",82,24,41,17,24,37,21,0,0,0,0,0,0,17,0,1,0,17,7,0,0,0,8,0,24,7,1,54,20,0,7,0,1,62,20,11,19,16,12,55,27
"12576","360610191005000",99,28,49,22,49,37,13,0,0,0,0,23,0,14,0,0,0,7,2,0,2,14,0,18,7,11,1,77,9,2,9,1,1,67,32,11,16,27,17,44,55
"12577","360610191005001",58,13,31,14,31,13,14,0,0,0,0,0,0,23,0,2,0,16,0,0,0,1,0,0,10,6,0,37,8,2,11,0,0,35,23,9,9,13,14,32,26
"12578","360610191006000",136,35,72,29,66,50,20,0,0,0,0,0,0,61,0,1,3,0,1,0,0,19,0,2,48,1,0,80,27,6,18,1,4,95,41,23,25,26,27,74,62
"12579","360610191006001",88,26,48,14,19,49,20,0,0,0,3,0,0,0,0,1,0,59,0,0,0,2,0,2,16,3,2,64,18,0,5,0,1,52,36,13,19,18,12,48,40
"12580","360610192001001",15,12,3,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,9,6,0,0,0,0,11,4,0,1,2,0,6,9
"12581","360610192001005",33,5,23,5,16,13,4,0,0,0,0,0,0,29,0,0,0,3,0,0,1,0,0,0,0,0,0,26,3,1,3,0,0,12,21,10,6,5,7,20,13
"12582","360610192002002",113,16,65,32,19,70,24,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,37,0,0,58,1,50,56,3,1,1,2,64,49,27,29,26,15,51,62
"12583","360610192003003",2,0,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,1,1,1
"12584","360610193001001",43,9,28,6,25,14,4,0,0,0,6,0,2,27,0,0,0,0,1,0,1,0,0,0,0,6,0,30,7,2,4,0,0,30,13,8,6,7,13,18,25
"12585","360610193001002",12,0,8,4,3,7,2,0,0,0,0,0,0,4,0,0,0,2,2,0,0,0,0,0,0,4,0,6,4,0,2,0,0,8,4,2,3,3,4,7,5
"12586","360610193002000",30,10,16,4,13,12,5,0,0,0,0,0,0,11,0,3,0,7,1,0,0,0,0,0,4,4,0,18,10,0,2,0,0,23,7,1,5,6,8,21,9
"12587","360610193002001",151,30,92,29,63,70,18,0,0,0,0,0,0,2,0,1,0,61,0,0,0,63,21,0,2,0,1,105,25,0,15,4,2,109,42,30,31,33,27,77,74
"12588","360610193003000",28,7,12,9,12,8,8,0,0,0,0,0,0,0,0,0,0,2,4,0,1,0,17,0,4,0,0,12,15,0,1,0,0,23,5,7,5,7,2,13,15
"12589","360610193003001",53,4,34,15,22,25,6,0,0,0,0,0,0,6,0,3,0,9,2,0,4,0,15,0,12,2,0,37,9,0,6,0,1,33,20,12,14,13,10,28,25
"12590","360610193004000",53,14,28,11,25,19,9,0,0,0,0,0,0,10,0,1,5,1,11,0,0,0,0,0,24,0,1,30,21,0,1,1,0,29,24,4,10,19,6,25,28
"12591","360610193004001",80,4,55,21,10,34,36,0,0,0,0,0,0,2,0,26,0,33,3,5,0,0,3,0,3,5,0,42,32,1,4,0,1,52,28,15,17,20,24,54,26
"12592","360610193005000",134,12,88,34,23,68,43,0,0,0,0,0,0,0,0,0,0,37,1,0,0,0,89,0,0,7,0,74,48,7,4,0,1,48,86,30,37,33,22,35,99
"12593","360610193005001",155,30,77,48,30,77,48,0,0,0,2,0,0,15,0,6,0,14,7,0,0,0,55,0,23,33,0,122,28,0,4,0,1,91,64,30,41,33,21,91,64
"12594","360610193006000",227,94,104,29,96,106,25,0,0,0,0,0,0,12,0,0,0,3,4,0,0,0,155,0,46,7,0,81,127,0,16,1,2,192,35,23,41,37,32,93,134
"12595","360610193006001",121,27,65,29,53,47,21,0,0,0,0,0,2,24,0,2,0,3,0,0,0,0,18,0,61,11,0,74,36,1,8,0,2,70,51,30,22,29,13,61,60
"12596","360610194001000",130,55,68,7,24,7,99,0,0,0,0,0,0,0,0,3,0,0,4,0,1,122,0,0,0,0,0,86,33,0,8,0,3,112,18,15,14,20,26,59,71
"12597","360610194002000",28,5,12,11,15,12,1,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,7,0,7,0,0,16,3,0,9,0,0,20,8,6,1,7,9,18,10
"12598","360610194002001",106,18,56,32,26,48,32,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,51,0,27,24,0,54,41,1,8,0,2,72,34,26,19,25,18,47,59
"12599","360610194003000",249,40,147,62,36,115,98,0,0,0,22,0,0,13,0,0,1,2,2,0,0,0,207,0,0,1,1,92,137,3,15,0,2,204,45,36,46,61,66,101,148
"12600","360610194003001",172,33,97,42,32,72,68,0,0,0,10,12,0,22,33,1,5,5,18,0,2,0,61,0,2,1,0,105,58,0,8,1,0,135,37,21,43,41,34,107,65
"12601","360610194004000",86,17,45,24,23,44,19,0,0,0,47,0,0,23,0,0,0,2,3,0,0,0,2,0,2,6,1,60,15,1,8,0,2,57,29,16,21,14,18,51,35
"12602","360610194004001",495,108,265,122,43,221,231,0,0,0,0,0,0,4,0,3,1,38,3,0,19,69,349,0,4,5,0,307,155,7,14,0,12,231,264,83,78,123,103,178,317
"12603","360610195001000",157,61,70,26,52,56,49,0,0,0,0,0,1,80,0,0,24,29,5,0,0,0,0,2,0,16,0,105,26,4,20,1,1,118,39,20,19,35,22,78,79
"12604","360610195001005",104,19,68,17,55,36,13,0,0,0,0,0,0,13,0,1,0,1,0,2,0,57,3,22,0,5,0,82,12,0,10,0,0,83,21,10,25,20,30,50,54
"12605","360610195002001",52,7,26,19,5,16,31,0,0,0,0,0,2,0,0,0,0,10,10,0,0,3,0,13,0,14,0,41,6,0,5,0,0,43,9,4,7,13,21,22,30
"12606","360610195002002",65,11,22,32,23,19,23,0,0,0,0,0,0,0,0,0,0,21,3,0,1,4,9,3,6,18,0,42,15,0,6,0,2,50,15,12,8,15,19,29,36
"12607","360610195003000",56,14,28,14,24,24,8,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,53,0,0,41,6,0,8,0,1,44,12,7,16,9,10,34,22
"12608","360610195003001",109,26,66,17,35,21,53,0,0,0,0,0,1,18,0,0,32,24,1,0,2,5,1,5,16,4,0,72,28,1,8,0,0,75,34,13,16,29,25,68,41
"12609","360610195003002",118,40,58,20,53,41,24,0,0,0,1,9,0,37,1,0,0,16,2,0,0,0,1,0,44,7,0,73,26,2,16,0,1,85,33,16,21,22,19,67,51
"12610","360610195004000",557,98,326,133,98,277,182,0,0,0,0,60,4,152,1,11,0,7,32,1,0,40,114,5,89,41,0,353,126,5,61,2,10,425,132,72,100,156,131,266,291
"12611","360610195005000",196,62,101,33,56,79,61,0,0,0,0,1,1,72,3,5,11,34,1,1,2,0,8,5,37,14,1,140,29,4,18,0,5,144,52,23,23,43,45,93,103
"12612","360610196001000",12,6,4,2,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,9,0,2,1,0,0,2,10,1,2,2,1,8,4
"12613","360610196001001",380,85,245,50,71,156,153,0,0,0,0,0,0,4,0,1,0,177,0,0,0,0,80,1,112,5,0,182,171,3,9,1,14,261,119,53,80,101,61,192,188
"12614","360610196002000",57,5,41,11,20,20,17,0,0,0,7,0,5,18,2,0,0,0,0,0,0,0,0,0,1,24,0,32,14,0,11,0,0,37,20,12,14,13,13,32,25
"12615","360610196002001",481,109,319,53,106,171,204,0,0,0,0,0,5,20,1,3,1,8,1,0,4,0,403,0,0,35,0,284,160,2,23,2,10,364,117,60,76,109,127,134,347
"12616","360610196002003",59,8,40,11,5,27,27,0,0,0,0,0,14,0,25,0,0,4,0,0,0,0,0,0,16,0,0,46,11,0,2,0,0,35,24,12,8,18,13,39,20
"12617","360610196002005",26,13,11,2,19,6,1,0,0,0,0,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,0,1,0,0,20,6,5,3,3,2,11,15
"12618","360610196003000",354,106,187,61,162,143,49,0,0,0,0,0,0,85,0,15,2,5,3,0,0,0,160,0,80,4,0,165,154,3,24,1,7,246,108,60,60,81,47,148,206
"12619","360610196003001",484,101,231,152,193,195,96,0,0,0,0,0,0,5,0,6,11,12,16,43,1,17,286,6,80,0,1,257,176,8,31,2,10,309,175,80,96,116,91,179,305
"12620","360610196003002",370,57,214,99,36,212,122,0,0,0,9,0,0,18,1,3,17,4,17,0,23,2,269,0,6,0,1,117,226,5,16,0,6,306,64,51,73,104,85,124,246
"12621","360610196003003",31,6,20,5,8,14,9,0,0,0,0,0,2,17,0,0,0,0,0,0,0,0,10,0,2,0,0,13,10,0,8,0,0,27,4,1,4,9,11,13,18
"12622","360610196003004",159,24,98,37,15,63,81,0,0,0,4,67,0,2,0,1,3,1,2,0,1,0,67,2,9,0,0,85,56,1,15,0,2,120,39,21,31,47,36,107,52
"12623","360610196003005",287,96,135,56,179,37,71,0,0,0,0,0,5,281,1,0,0,0,0,0,0,0,0,0,0,0,0,160,112,0,12,0,3,235,52,26,58,67,40,158,129
"12624","360610196003006",99,15,62,22,34,29,36,0,0,0,0,0,0,24,0,0,0,0,4,27,0,2,41,0,1,0,0,46,51,0,2,0,0,81,18,17,22,31,14,53,46
"12625","360610197011000",2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,1,0,1,1,0,2,0
"12626","360610197011001",7,0,3,4,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,5,0,0,0,0,3,4,1,0,5,1,3,4
"12627","360610197011002",8,1,5,2,0,1,7,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,3,0,6,2,0,0,0,0,6,2,2,0,2,3,4,4
"12628","360610197011003",634,109,307,218,318,166,150,0,0,0,0,0,0,0,0,7,0,0,5,0,7,78,0,0,1,536,0,478,116,5,20,3,12,517,117,61,110,156,198,270,364
"12629","360610197021000",47,14,26,7,23,19,5,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,11,0,26,0,1,23,16,1,6,0,1,41,6,4,8,10,11,21,26
"12630","360610197021002",40,14,21,5,9,18,13,0,0,0,0,0,0,0,11,2,0,5,0,0,0,0,22,0,0,0,0,26,10,0,2,0,2,31,9,5,9,3,9,19,21
"12631","360610197021003",47,16,28,3,8,16,23,0,0,0,0,0,0,2,0,1,43,0,0,0,0,1,0,0,0,0,0,31,11,1,4,0,0,27,20,5,7,9,10,21,26
"12632","360610197021004",59,13,28,18,23,13,23,0,0,0,0,0,0,1,0,0,4,18,0,0,9,0,3,0,12,12,0,32,13,0,12,0,2,41,18,10,13,13,10,40,19
"12633","360610198001000",76,27,44,5,49,22,5,0,0,0,0,10,0,12,0,1,0,0,0,0,0,0,0,0,48,4,1,37,30,0,6,0,3,59,17,9,10,16,14,46,30
"12634","360610198001001",1064,549,443,72,368,458,238,0,0,0,0,0,0,29,0,9,3,16,1,0,6,275,634,0,87,0,4,287,721,5,27,0,24,876,188,88,138,160,129,389,675
"12635","360610198001002",54,29,21,4,33,13,8,0,0,0,5,0,1,23,4,6,0,0,0,0,4,0,0,0,11,0,0,22,23,0,9,0,0,41,13,5,7,8,5,32,22
"12636","360610198001003",143,18,65,60,14,32,97,0,0,0,0,0,0,3,0,0,0,1,2,0,0,94,32,0,11,0,0,85,38,2,14,0,4,114,29,16,15,26,68,70,73
"12637","360610198001004",46,11,28,7,4,12,30,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,39,0,2,0,0,33,11,0,0,1,1,34,12,6,7,9,13,25,21
"12638","360610198001005",27,3,11,13,3,15,9,0,0,0,0,0,2,23,0,0,0,2,0,0,0,0,0,0,0,0,0,23,2,1,1,0,0,17,10,4,6,4,10,17,10
"12639","360610198001006",156,45,91,20,11,72,73,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,149,0,0,2,3,92,48,2,12,0,2,107,49,18,19,38,36,44,112
"12640","360610198001008",4,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,2,2,1,1,0,2,3,1
"12641","360610198001009",114,14,59,41,29,42,43,0,0,0,0,0,0,3,0,3,0,3,0,0,1,54,1,0,0,49,0,35,66,0,13,0,0,106,8,12,26,26,36,43,71
"12642","360610198002000",10,1,9,0,1,0,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,8,2,0,1,3,5,10,0
"12643","360610199001000",187,74,82,31,78,85,24,0,0,0,0,0,0,24,0,0,0,6,0,0,0,0,3,0,142,12,0,111,38,0,34,1,3,127,60,19,33,30,31,101,86
"12644","360610199001007",214,111,71,32,119,68,27,0,0,0,0,0,1,69,0,3,0,10,3,0,96,0,1,0,16,15,0,159,33,1,17,0,4,172,42,16,19,36,32,113,101
"12645","360610199002000",752,137,414,201,218,150,384,0,0,0,0,0,2,7,0,11,30,0,8,0,7,612,2,3,51,15,4,558,137,2,42,0,13,636,116,63,125,186,241,267,485
"12646","360610199002001",196,93,69,34,86,78,32,0,0,0,0,0,0,17,3,0,0,15,0,0,0,0,2,2,132,25,0,113,52,1,22,0,8,127,69,20,25,25,33,105,91
"12647","360610199003000",94,29,39,26,15,55,24,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,36,0,12,1,1,70,15,0,8,0,1,59,35,11,14,18,22,48,46
"12648","360610199004000",775,102,428,245,80,337,358,0,0,0,0,6,0,11,0,7,2,0,20,1,3,0,540,2,135,9,39,321,316,5,112,1,20,629,146,93,155,203,222,253,522
