"","id","c000","ca01","ca02","ca03","ce01","ce02","ce03","cns01","cns02","cns03","cns04","cns05","cns06","cns07","cns08","cns09","cns10","cns11","cns12","cns13","cns14","cns15","cns16","cns17","cns18","cns19","cns20","cr01","cr02","cr03","cr04","cr05","cr07","ct01","ct02","cd01","cd02","cd03","cd04","cg01","cg02"
"6176","360470304002001",73,8,50,15,20,28,25,0,0,1,5,3,3,12,1,0,3,3,3,0,5,6,12,0,7,4,5,31,5,0,36,1,0,67,6,16,9,10,30,37,36
"6177","360470304002002",59,14,28,17,17,20,22,0,0,0,0,2,3,5,4,1,5,1,4,1,0,7,9,1,6,2,8,43,0,0,15,1,0,53,6,5,9,11,20,23,36
"6178","360470304002005",70,13,36,21,21,28,21,0,0,0,2,3,1,7,5,2,1,1,1,1,2,9,25,0,1,3,6,56,1,0,9,1,3,66,4,4,5,14,34,28,42
"6179","360470304003000",4,1,3,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,2,1,0,1,0,0,4,0,0,0,2,1,1,3
"6180","360470304003002",61,17,35,9,13,22,26,0,0,0,2,1,2,5,2,1,2,1,2,1,2,13,14,0,7,1,5,41,3,0,16,0,1,48,13,8,8,14,14,24,37
"6181","360470304003003",6,0,2,4,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,0,1,0,0,2,0,0,4,0,0,5,1,1,1,3,1,3,3
"6182","360470304003006",121,19,71,31,35,41,45,0,0,0,3,3,4,9,12,4,3,4,3,2,6,11,35,3,6,2,11,75,29,0,14,0,3,108,13,12,25,25,40,47,74
"6183","360470304003007",18,2,10,6,4,10,4,0,0,0,0,1,0,3,0,0,1,0,0,0,0,3,8,0,1,1,0,10,0,0,8,0,0,16,2,2,2,2,10,7,11
"6184","360470304003008",27,5,14,8,8,10,9,0,0,0,1,0,0,2,1,0,4,0,1,0,1,3,8,1,1,3,1,6,6,0,15,0,0,25,2,4,5,7,6,12,15
"6185","360470305001000",26,9,13,4,8,3,15,0,0,0,0,0,2,2,5,4,2,1,3,0,2,1,3,0,1,0,0,9,12,0,5,0,0,23,3,0,5,6,6,14,12
"6186","360470305001001",16,3,11,2,3,6,7,0,0,0,0,0,0,1,0,0,0,0,3,0,2,4,1,2,2,1,0,8,6,0,0,0,2,13,3,0,5,2,6,9,7
"6187","360470305001002",78,28,41,9,14,19,45,0,0,0,0,1,2,7,0,6,8,2,15,2,7,6,6,0,7,5,4,50,11,0,16,1,0,68,10,4,12,19,15,27,51
"6188","360470305001003",19,5,11,3,3,2,14,0,0,0,1,0,0,1,1,3,2,0,3,1,1,0,0,0,3,0,3,8,6,0,5,0,0,19,0,3,2,3,6,11,8
"6189","360470305001004",55,13,36,6,7,13,35,0,0,0,0,1,0,2,4,5,7,1,9,0,5,7,6,0,1,3,4,39,14,0,0,0,2,53,2,5,7,18,12,23,32
"6190","360470305001005",153,43,87,23,37,47,69,0,0,0,2,0,2,10,8,12,12,4,17,2,14,17,20,4,14,7,8,93,45,1,3,0,11,97,56,9,29,43,29,68,85
"6191","360470305001006",6,0,4,2,1,1,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0,1,0,3,3,0,0,0,0,5,1,1,2,0,3,2,4
"6192","360470305001007",32,15,14,3,7,9,16,0,0,0,0,0,0,1,2,1,1,1,5,0,2,5,5,3,5,0,1,19,11,0,2,0,0,32,0,1,2,5,9,12,20
"6193","360470305001008",16,6,8,2,3,4,9,0,0,0,0,0,0,0,0,3,2,0,0,0,2,3,3,0,2,1,0,12,3,0,1,0,0,16,0,1,3,2,4,8,8
"6194","360470305002000",52,16,30,6,9,15,28,0,0,0,0,0,3,2,1,8,6,1,6,0,3,9,5,1,5,0,2,24,12,1,11,0,4,48,4,4,10,7,15,26,26
"6195","360470305002001",325,101,195,29,72,77,176,0,0,0,6,7,5,22,4,22,16,13,50,2,17,22,45,9,50,24,11,230,67,1,22,0,5,266,59,24,50,55,95,138,187
"6196","360470305002002",492,128,291,73,113,166,213,0,0,2,13,7,5,52,15,23,22,19,56,4,33,49,110,11,35,18,18,168,287,3,20,2,12,432,60,65,75,120,104,196,296
"6197","360470305003000",102,35,56,11,17,34,51,0,0,0,0,3,2,6,4,5,6,5,13,2,6,11,14,4,10,5,6,64,19,0,10,0,9,60,42,11,17,18,21,45,57
"6198","360470305003001",794,254,459,81,170,189,435,0,1,2,17,22,27,57,15,71,52,23,100,20,32,79,109,29,75,36,27,630,76,4,68,1,15,755,39,57,93,161,229,380,414
"6199","360470305003002",426,118,267,41,90,114,222,0,0,0,6,3,11,29,17,29,31,8,50,7,24,49,54,13,56,19,20,212,172,2,34,0,6,385,41,43,65,108,92,195,231
"6200","360470305004000",139,35,87,17,25,36,78,0,0,1,2,0,2,14,4,13,8,5,14,1,10,19,16,7,12,6,5,81,49,3,4,0,2,128,11,13,17,27,47,68,71
"6201","360470305004001",207,54,137,16,30,68,109,0,0,1,7,2,2,13,17,10,12,4,21,4,17,22,30,9,18,6,12,79,113,0,9,0,6,188,19,21,33,55,44,107,100
"6202","360470305004002",417,139,236,42,84,105,228,0,0,1,7,5,7,22,17,23,30,9,55,14,21,42,67,18,41,16,22,254,127,2,21,0,13,388,29,33,66,76,103,183,234
"6203","360470306001001",226,41,128,57,48,89,89,0,0,2,5,9,12,18,13,7,13,12,18,2,7,17,63,3,9,13,3,187,27,1,10,0,1,202,24,21,47,45,72,94,132
"6204","360470306001002",195,42,119,34,47,86,62,1,0,1,6,8,5,28,10,4,8,5,23,4,7,9,45,2,18,6,5,59,5,1,126,0,4,151,44,34,30,36,53,86,109
"6205","360470306001003",84,13,51,20,32,37,15,0,0,0,4,4,2,11,2,1,2,3,4,1,1,8,20,4,5,6,6,50,6,0,25,0,3,76,8,12,9,26,24,42,42
"6206","360470306001004",63,14,31,18,21,31,11,0,0,1,0,1,3,7,3,2,1,1,2,0,2,5,16,2,12,1,4,35,9,0,18,0,1,57,6,6,12,16,15,32,31
"6207","360470306001005",45,9,26,10,14,16,15,0,0,0,2,3,0,6,3,1,0,1,4,0,0,6,11,0,5,1,2,24,1,0,20,0,0,44,1,5,7,7,17,25,20
"6208","360470306001006",13,2,8,3,3,4,6,0,0,1,0,0,0,2,1,1,0,0,0,0,0,1,2,0,3,1,1,8,0,0,4,0,1,13,0,2,2,4,3,8,5
"6209","360470306001007",54,9,35,10,17,22,15,0,0,0,5,2,0,9,3,1,1,0,3,0,2,7,10,1,2,6,2,36,0,0,18,0,0,46,8,10,11,12,12,21,33
"6210","360470306001008",61,14,33,14,18,25,18,0,0,0,5,1,1,7,4,1,1,0,1,0,1,14,18,0,1,2,4,38,0,0,21,0,2,54,7,5,6,15,21,25,36
"6211","360470306001010",36,6,22,8,9,20,7,0,0,0,0,3,4,6,2,1,1,0,1,0,0,3,7,0,3,1,4,24,1,0,10,0,1,31,5,5,5,9,11,18,18
"6212","360470306001011",16,2,11,3,5,7,4,0,0,0,0,0,0,2,0,1,0,0,1,0,0,5,3,0,0,1,3,12,0,0,3,0,1,14,2,2,3,4,5,6,10
"6213","360470307001000",168,42,103,23,41,78,49,0,0,0,4,3,7,16,22,4,3,5,5,3,14,21,27,4,11,8,11,45,118,1,3,1,0,148,20,20,36,44,26,72,96
"6214","360470307001001",115,29,70,16,33,47,35,0,0,0,1,5,2,9,11,4,2,5,6,3,10,16,22,3,6,4,6,15,92,1,3,0,4,103,12,17,17,31,21,48,67
"6215","360470307001002",39,9,24,6,8,18,13,0,0,0,0,0,2,4,2,1,3,2,1,1,2,5,7,0,5,1,3,7,25,0,7,0,0,29,10,7,8,9,6,16,23
"6216","360470307001003",264,60,162,42,75,109,80,0,0,2,11,8,7,28,12,9,13,1,6,3,17,21,86,10,12,8,10,57,205,0,0,0,2,212,52,45,54,71,34,100,164
"6217","360470307002000",235,54,137,44,70,90,75,0,0,0,11,7,5,25,22,7,6,8,8,0,15,24,59,1,16,10,11,30,193,7,2,0,3,210,25,31,43,70,37,98,137
"6218","360470307002001",153,33,94,26,49,65,39,0,0,0,5,3,3,17,12,4,2,8,5,2,10,14,35,3,14,6,10,45,100,0,1,0,7,118,35,24,36,34,26,63,90
"6219","360470307003000",113,36,58,19,30,55,28,0,0,0,5,4,4,7,8,1,4,5,4,2,7,9,27,1,12,6,7,49,62,0,1,0,1,108,5,11,24,26,16,49,64
"6220","360470307003001",16,3,8,5,4,7,5,0,0,0,0,1,0,3,2,0,1,0,1,0,1,0,4,1,2,0,0,2,10,0,4,0,0,14,2,3,4,4,2,6,10
"6221","360470307003002",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
"6222","360470307003003",58,5,43,10,10,29,19,0,0,0,1,2,0,2,6,3,1,2,2,1,5,2,16,2,4,2,7,4,51,0,3,0,0,56,2,6,10,19,18,20,38
"6223","360470307003004",84,23,46,15,20,40,24,0,0,0,6,3,1,11,9,4,2,6,4,2,8,4,12,0,8,2,2,34,48,0,1,1,0,76,8,14,16,22,9,34,50
"6224","360470307003005",16,4,11,1,4,6,6,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,5,0,2,1,2,2,14,0,0,0,0,13,3,4,1,2,5,3,13
"6225","360470307003006",110,20,68,22,33,34,43,0,0,0,3,2,9,11,10,1,4,5,2,3,6,10,25,3,8,2,6,15,70,1,24,0,0,96,14,15,20,30,25,36,74
"6226","360470307003007",2,0,2,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,1,0,1,1,1
"6227","360470307003008",138,30,88,20,30,63,45,0,0,0,6,2,4,10,13,1,5,3,6,1,12,17,28,5,13,4,8,23,108,5,0,0,2,125,13,12,25,45,26,44,94
"6228","360470308001000",13,2,9,2,1,7,5,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,4,0,1,0,3,8,0,0,3,0,2,8,5,2,2,3,4,5,8
"6229","360470308001001",8,1,4,3,4,3,1,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,2,7,0,0,1,0,0,8,0,0,2,2,3,5,3
"6230","360470308001003",29,5,17,7,7,12,10,0,0,0,2,2,0,6,2,1,3,1,1,0,2,2,3,1,1,0,2,14,15,0,0,0,0,26,3,9,5,5,5,17,12
"6231","360470308001004",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
"6232","360470308001005",325,56,185,84,80,100,145,0,0,3,16,18,15,32,5,7,23,6,27,7,14,17,75,3,28,18,11,233,7,0,84,0,1,294,31,30,59,65,115,165,160
"6233","360470308001006",234,31,134,69,55,90,89,0,0,0,7,4,7,22,16,7,7,6,12,2,10,25,49,1,22,10,27,195,5,4,28,2,0,206,28,19,42,59,83,107,127
"6234","360470308001007",9,3,6,0,2,4,3,0,0,0,1,1,1,1,0,0,0,1,0,0,0,2,0,1,0,0,1,9,0,0,0,0,0,2,7,0,3,2,1,5,4
"6235","360470308001008",8,2,6,0,3,3,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,3,0,1,0,1,5,0,0,3,0,0,6,2,1,3,1,1,2,6
"6236","360470308001010",99,20,48,31,26,38,35,0,0,0,7,2,6,8,7,3,0,1,4,0,5,8,25,1,6,3,13,57,4,0,38,0,0,87,12,13,15,16,35,52,47
"6237","360470308001011",88,15,46,27,30,38,20,0,0,1,1,3,5,7,2,3,3,2,3,0,1,12,26,1,6,5,7,47,8,1,32,0,0,72,16,13,16,24,20,35,53
"6238","360470309001000",9,1,7,1,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,0,0,0,1,0,9,0,0,0,0,9,0,2,0,2,4,1,8
"6239","360470309001001",3,1,2,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,1,0,0,1,3,0
"6240","360470309001002",413,109,225,79,119,168,126,1,0,2,12,6,10,51,25,11,15,12,13,3,27,41,103,6,32,13,30,76,290,4,30,1,12,337,76,63,73,104,64,182,231
"6241","360470309001003",64,14,38,12,22,25,17,0,0,0,1,1,0,10,3,4,2,0,3,1,5,7,15,1,5,3,3,25,35,0,3,0,1,51,13,8,8,23,11,22,42
"6242","360470309002000",116,33,59,24,38,40,38,0,0,0,3,0,2,14,2,1,5,4,4,2,6,21,30,0,9,5,8,35,72,0,5,1,3,104,12,14,18,26,25,53,63
"6243","360470309002001",25,9,13,3,6,11,8,0,0,0,0,0,0,3,2,1,1,0,4,0,2,1,4,2,1,2,2,13,11,0,0,0,1,25,0,0,3,5,8,9,16
"6244","360470309002002",142,31,87,24,38,54,50,0,0,2,5,4,3,17,10,3,6,4,7,3,8,15,28,3,13,5,6,32,104,0,5,0,1,128,14,21,30,34,26,62,80
"6245","360470311001000",40,12,20,8,8,13,19,0,0,0,0,1,0,0,5,2,1,1,4,0,2,6,10,3,1,2,2,7,33,0,0,0,0,39,1,1,5,12,10,16,24
"6246","360470311001001",30,10,18,2,4,12,14,0,0,0,1,0,1,2,2,1,1,1,4,0,6,2,3,3,0,0,3,14,14,0,2,0,0,24,6,1,4,9,6,12,18
"6247","360470311001002",195,59,107,29,48,71,76,0,0,0,4,2,9,25,9,8,11,4,11,4,15,16,30,7,19,8,13,67,91,1,31,0,5,153,42,25,28,32,51,91,104
"6248","360470311001003",87,19,55,13,20,31,36,0,0,0,5,0,1,9,2,2,2,7,7,2,8,5,19,3,8,1,6,34,51,0,1,0,1,51,36,9,18,22,19,33,54
"6249","360470311002000",64,16,38,10,12,23,29,0,0,1,1,1,1,7,5,2,2,1,5,1,6,6,10,1,5,3,6,13,47,0,2,0,2,60,4,5,11,14,18,30,34
"6250","360470311002001",135,40,63,32,40,58,37,0,0,0,8,2,8,12,10,1,5,6,8,3,10,7,40,2,6,3,4,8,126,0,0,1,0,134,1,24,26,29,16,66,69
"6251","360470311002002",314,86,179,49,84,114,116,0,0,0,8,5,9,23,21,17,12,5,21,3,28,40,54,10,26,14,18,82,203,1,14,0,14,286,28,31,66,70,61,136,178
"6252","360470311003000",150,43,78,29,42,46,62,0,0,0,3,4,6,16,10,5,4,7,13,4,12,19,20,3,11,4,9,61,77,2,7,0,3,143,7,15,17,42,33,69,81
"6253","360470311003001",213,68,102,43,52,82,79,0,0,0,4,5,7,25,10,5,7,0,18,2,18,26,34,10,22,5,15,92,103,7,4,0,7,196,17,26,37,35,47,99,114
"6254","360470313001000",146,34,85,27,37,53,56,0,0,0,7,6,2,15,9,1,7,3,3,5,9,15,29,4,15,3,13,34,104,5,0,0,3,126,20,17,27,47,21,55,91
"6255","360470313001001",229,66,127,36,55,88,86,0,0,0,6,3,5,18,10,12,11,6,15,4,9,28,41,4,24,10,23,69,139,1,12,1,7,194,35,25,34,58,46,109,120
"6256","360470313002000",73,17,37,19,15,26,32,0,0,0,2,2,3,4,3,2,4,1,7,2,2,8,13,1,9,4,6,17,43,0,11,0,2,70,3,10,12,21,13,29,44
"6257","360470313002001",140,29,87,24,31,42,67,0,0,0,3,1,0,13,10,7,6,4,10,3,12,21,21,7,9,5,8,50,84,0,4,1,1,131,9,16,18,39,38,60,80
"6258","360470313002002",446,126,229,91,121,173,152,0,0,3,10,11,18,60,15,13,21,11,15,4,38,30,124,7,36,10,20,86,343,4,6,1,6,417,29,54,88,103,75,184,262
"6259","360470313003000",139,32,80,27,37,46,56,0,0,2,6,1,1,15,3,4,5,3,8,2,8,16,36,9,7,5,8,43,89,1,4,0,2,109,30,26,28,35,18,54,85
"6260","360470313003001",117,46,52,19,34,35,48,0,0,1,6,2,5,12,5,4,4,2,8,3,10,16,17,1,12,6,3,85,26,1,1,0,4,112,5,7,9,28,27,61,56
"6261","360470313003002",432,101,260,71,90,164,178,0,0,2,12,12,10,32,30,17,13,11,28,10,31,53,78,21,31,10,31,115,285,4,17,3,8,395,37,49,75,107,100,203,229
"6262","360470313004000",152,44,80,28,44,38,70,0,0,0,3,1,5,15,5,13,9,8,7,0,10,22,17,8,14,6,9,76,66,2,5,0,3,140,12,10,23,40,35,65,87
"6263","360470313004001",195,41,114,40,45,56,94,0,0,1,1,2,6,10,13,6,11,9,9,6,13,34,32,4,10,10,18,37,147,0,7,0,4,176,19,19,29,63,43,71,124
"6264","360470314001000",18,3,10,5,4,7,7,0,0,0,0,0,1,4,0,0,0,1,0,0,1,3,5,0,1,0,2,13,2,0,3,0,0,17,1,4,4,1,6,7,11
"6265","360470314001001",44,8,26,10,8,16,20,0,0,0,1,1,1,6,4,2,1,0,5,1,1,4,11,1,1,1,3,30,1,0,7,0,6,36,8,4,7,6,19,18,26
"6266","360470314001002",64,12,36,16,19,23,22,0,0,1,2,1,4,10,2,0,4,5,3,1,2,3,16,1,3,3,3,46,11,0,6,0,1,48,16,9,11,14,18,26,38
"6267","360470314001003",51,17,24,10,15,20,16,0,0,0,2,3,1,6,1,3,3,1,2,1,2,3,10,1,7,2,3,41,6,0,4,0,0,22,29,6,14,7,7,26,25
"6268","360470314001004",230,51,108,71,45,86,99,0,0,0,14,12,9,24,9,11,14,8,32,1,14,8,52,4,7,9,2,202,19,0,6,0,3,225,5,19,42,56,62,104,126
"6269","360470314001005",402,58,217,127,96,120,186,1,0,0,9,12,18,40,9,14,20,14,30,7,19,20,117,9,34,16,13,310,11,0,80,0,1,384,18,32,64,109,139,185,217
"6270","360470314002003",4,1,3,0,0,1,3,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,3,0,0,3,1,0,0,1,2,1,3
"6271","360470314002004",8,1,3,4,2,2,4,0,0,0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,3,4,0,1,0,0,7,1,0,1,1,5,6,2
"6272","360470314002010",124,22,81,21,33,43,48,0,0,0,2,8,4,11,3,5,7,1,16,1,4,5,25,3,21,5,3,11,0,0,113,0,0,121,3,25,16,19,42,57,67
"6273","360470314002011",150,20,71,59,38,56,56,0,0,0,1,4,5,13,12,5,4,2,8,1,4,28,38,1,10,3,11,128,1,1,18,0,2,142,8,7,33,35,55,60,90
"6274","360470314002012",63,9,35,19,12,23,28,0,0,1,1,2,2,4,3,0,3,0,2,0,3,12,11,1,7,3,8,39,7,2,13,0,2,56,7,9,1,14,30,30,33
"6275","360470314003000",152,26,83,43,28,51,73,0,0,1,1,2,3,16,12,5,6,3,10,0,4,27,28,0,4,6,24,127,8,0,15,1,1,139,13,14,21,36,55,72,80
"6276","360470314003001",80,10,46,24,16,24,40,0,0,0,3,1,4,12,7,7,1,1,4,1,2,11,12,2,2,4,6,66,10,1,2,0,1,64,16,5,13,21,31,41,39
"6277","360470314004000",88,14,50,24,17,31,40,0,0,0,2,3,2,11,12,3,2,3,7,2,1,13,15,0,2,2,8,67,1,0,20,0,0,68,20,8,9,21,36,46,42
"6278","360470314004001",105,21,53,31,27,37,41,0,0,2,2,2,4,13,6,1,4,1,6,0,2,14,27,0,8,7,6,65,1,1,37,0,1,98,7,12,13,21,38,47,58
"6279","360470314004002",99,15,57,27,19,33,47,0,0,2,1,2,1,11,5,3,4,1,8,0,4,17,25,1,6,3,5,61,8,0,26,0,4,84,15,7,20,17,40,48,51
"6280","360470314004003",75,8,46,21,18,24,33,0,0,1,1,6,1,5,5,1,4,1,5,1,4,11,14,0,5,4,6,34,4,0,37,0,0,68,7,11,14,17,25,32,43
"6281","360470314004004",2,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,1,0,1,1
"6282","360470315001000",160,41,97,22,31,58,71,0,0,0,1,2,2,10,5,8,8,8,14,3,15,17,31,3,15,9,9,54,94,0,5,3,4,140,20,16,23,37,43,57,103
"6283","360470315001001",322,100,176,46,69,110,143,0,0,0,4,6,6,28,14,20,17,14,27,8,25,38,42,7,34,14,18,115,174,2,25,1,5,273,49,40,46,71,65,126,196
"6284","360470315002000",184,52,107,25,42,51,91,0,0,1,1,2,5,13,3,14,13,5,15,6,14,23,30,6,14,7,12,69,95,0,16,0,4,173,11,13,32,45,42,79,105
"6285","360470315002001",575,147,315,113,140,233,202,0,0,1,15,17,15,59,32,19,17,15,26,8,50,52,149,13,41,29,17,120,436,3,8,1,7,523,52,75,108,143,102,254,321
"6286","360470315003000",330,95,185,50,70,123,137,0,0,1,1,3,7,23,19,22,16,10,28,3,33,32,66,14,33,9,10,179,136,4,4,1,6,277,53,31,51,84,69,147,183
"6287","360470315003001",378,133,203,42,86,131,161,1,0,1,4,3,6,50,13,14,24,11,37,10,25,37,71,5,38,16,12,238,120,0,14,1,5,358,20,30,50,74,91,183,195
"6288","360470315004000",176,53,101,22,31,61,84,0,0,0,0,3,3,12,5,10,6,7,19,5,8,24,27,5,22,9,11,90,67,2,16,0,1,167,9,14,21,42,46,80,96
"6289","360470315004001",359,102,205,52,80,117,162,0,0,2,4,8,11,23,21,21,25,9,35,5,25,37,51,9,43,19,11,169,160,3,16,0,11,304,55,44,63,91,59,167,192
"6290","360470317011000",362,96,197,69,75,127,160,0,0,0,10,4,7,35,16,15,18,11,30,8,21,28,83,13,30,15,18,146,191,4,14,0,7,332,30,41,58,79,88,162,200
"6291","360470317011001",266,94,137,35,58,80,128,0,0,0,2,1,9,26,12,14,14,4,22,4,15,22,53,5,29,13,21,109,126,2,25,0,4,247,19,27,41,51,53,121,145
"6292","360470317012000",440,124,244,72,109,165,166,0,0,0,13,8,9,46,19,10,17,15,31,8,41,36,116,7,37,13,14,95,332,0,10,0,3,421,19,45,84,110,77,206,234
"6293","360470317012001",225,67,127,31,39,90,96,0,0,0,10,7,7,19,8,13,12,7,21,3,17,18,40,7,16,9,11,99,102,2,16,0,6,195,30,24,42,44,48,116,109
"6294","360470317013000",331,98,168,65,77,108,146,0,0,0,5,8,3,32,8,19,19,7,33,3,15,42,65,9,31,16,16,175,120,1,19,1,15,311,20,31,45,70,87,143,188
"6295","360470317013001",248,79,135,34,58,72,118,0,0,0,10,6,12,17,10,16,17,5,24,7,11,21,48,11,20,5,8,113,118,1,13,0,3,212,36,19,43,61,46,116,132
"6296","360470317021000",293,76,174,43,62,95,136,0,0,2,3,6,9,25,17,17,12,15,22,4,18,26,53,4,28,14,18,124,140,2,19,1,7,254,39,27,54,76,60,137,156
"6297","360470317021001",180,53,93,34,33,62,85,0,0,0,5,3,3,13,6,11,9,4,19,3,10,24,23,6,26,6,9,87,78,1,9,3,2,167,13,19,23,33,52,86,94
"6298","360470317022000",179,46,102,31,38,64,77,0,0,0,2,4,3,16,11,13,8,8,11,0,8,11,34,13,16,10,11,90,79,2,6,0,2,165,14,26,28,43,36,85,94
"6299","360470317022001",416,112,225,79,105,151,160,0,0,3,13,4,9,44,20,11,15,11,23,10,33,41,112,11,29,13,14,96,288,5,17,1,9,372,44,49,71,115,69,171,245
"6300","360470317023000",288,101,147,40,73,80,135,0,0,1,7,7,6,32,10,12,16,13,29,2,11,30,55,5,30,13,9,192,72,4,13,1,6,263,25,23,39,49,76,140,148
"6301","360470317023001",331,102,190,39,57,113,161,0,0,0,9,6,8,30,13,26,15,12,37,5,20,24,51,11,37,13,14,186,99,5,32,0,9,286,45,32,47,72,78,149,182
"6302","360470319001000",619,180,316,123,158,251,210,3,0,1,23,14,13,67,22,10,20,19,32,12,38,51,177,8,49,31,29,232,372,1,8,2,4,574,45,77,106,143,113,279,340
"6303","360470319001001",223,55,124,44,52,91,80,0,0,0,3,3,4,15,9,7,5,11,8,8,21,23,55,3,15,7,26,70,129,0,11,0,13,197,26,28,45,53,42,88,135
"6304","360470319002000",203,53,100,50,49,67,87,0,0,0,4,3,5,16,6,11,10,5,13,3,15,32,36,4,12,8,20,58,124,3,14,0,4,185,18,20,26,56,48,80,123
"6305","360470319002001",197,46,109,42,43,80,74,0,0,0,2,2,5,14,10,4,9,6,12,5,15,25,50,5,18,6,9,86,98,3,9,1,0,177,20,23,35,44,49,81,116
"6306","360470319003000",93,18,49,26,25,27,41,0,0,0,3,2,0,6,8,2,3,1,6,1,10,12,22,1,3,5,8,29,58,0,5,1,0,86,7,12,22,24,17,39,54
"6307","360470319003001",17,4,8,5,5,8,4,0,0,0,1,0,1,2,1,1,0,1,1,1,1,2,3,0,2,0,0,7,7,0,3,0,0,14,3,4,2,4,3,8,9
"6308","360470319003002",216,57,121,38,40,91,85,0,0,1,3,1,5,18,11,10,18,7,19,4,16,20,39,5,17,9,13,113,99,0,2,1,1,200,16,20,42,49,48,94,122
"6309","360470321001000",657,169,369,119,180,235,242,0,0,1,22,12,13,81,35,26,36,23,44,9,34,40,180,15,44,33,9,217,406,2,24,1,7,640,17,87,115,158,128,313,344
"6310","360470321001001",343,99,180,64,84,119,140,0,0,1,6,4,10,26,19,19,15,14,33,5,23,33,61,8,32,16,18,163,165,3,8,0,4,264,79,39,58,70,77,170,173
"6311","360470321002000",396,105,219,72,79,140,177,0,0,3,8,4,18,34,13,17,22,8,46,8,26,29,86,7,29,19,19,177,173,2,31,0,13,325,71,40,69,89,93,197,199
"6312","360470321003000",303,80,172,51,65,104,134,0,0,1,2,2,10,25,20,12,23,11,20,7,20,27,66,9,29,7,12,115,169,4,8,0,7,237,66,38,59,72,54,137,166
"6313","360470321003001",245,56,152,37,60,92,93,0,0,0,3,6,4,20,12,14,20,4,18,1,19,23,51,3,21,11,15,121,102,5,9,0,8,164,81,32,44,61,52,98,147
"6314","360470321004000",299,86,152,61,65,115,119,0,0,0,7,5,14,34,11,12,16,11,23,6,29,22,62,10,18,10,9,100,174,1,16,0,8,255,44,35,50,61,67,133,166
"6315","360470321004001",188,46,109,33,34,84,70,0,0,0,2,4,5,14,10,7,10,11,20,2,12,21,31,7,13,6,13,71,109,0,7,0,1,173,15,20,36,48,38,91,97
"6316","360470323001000",486,116,267,103,134,173,179,0,0,4,16,9,15,41,27,12,18,6,30,5,32,35,140,16,35,22,23,150,317,0,17,0,2,452,34,64,87,128,91,209,277
"6317","360470323001001",123,32,67,24,31,45,47,0,0,2,1,3,3,12,5,5,6,2,4,3,6,12,36,6,12,1,4,33,84,0,0,2,4,110,13,13,13,28,37,48,75
"6318","360470323001002",353,90,200,63,80,111,162,1,0,2,7,5,6,31,18,9,22,15,29,6,29,30,67,6,31,19,20,138,179,5,19,0,12,276,77,41,69,78,75,167,186
"6319","360470323002000",209,50,124,35,50,81,78,0,0,0,6,1,9,10,8,8,13,8,14,6,15,23,39,5,22,8,14,99,93,4,3,4,6,157,52,28,41,43,47,86,123
"6320","360470323002001",251,65,141,45,62,78,111,0,0,1,6,2,2,21,15,14,13,5,22,5,27,22,44,4,22,10,16,76,146,1,24,0,4,236,15,21,41,63,61,107,144
"6321","360470323003000",195,33,115,47,38,71,86,0,0,0,5,4,5,17,15,8,6,7,10,3,15,21,38,2,14,8,17,50,138,2,2,0,3,162,33,25,35,64,38,68,127
"6322","360470323003001",54,12,35,7,9,15,30,0,0,0,0,0,1,4,6,3,3,0,5,1,2,5,9,1,7,1,6,23,30,0,0,0,1,51,3,5,9,14,14,20,34
"6323","360470323003002",78,20,42,16,24,23,31,0,0,1,0,1,2,3,5,2,4,4,6,2,5,6,19,1,10,1,6,25,48,0,2,0,3,63,15,8,13,19,18,29,49
"6324","360470323003003",57,16,31,10,12,25,20,0,0,1,1,0,1,5,2,3,3,0,5,3,4,8,10,1,3,3,4,4,52,0,0,0,1,54,3,6,10,14,11,20,37
"6325","360470325001000",453,120,243,90,137,154,162,0,0,2,11,7,9,37,25,15,23,8,47,2,34,39,93,13,49,21,18,254,158,2,32,2,5,419,34,45,83,102,103,219,234
